sample_id,document_id,unit_id,arm,metric_name,metric_value,notes
synthetic__two_examples_normalization_only,synthetic__two_examples,document_level,normalization_only,n_chunks,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,precision,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,recall,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,f1,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,math_preservation,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,answer_attachment,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,solution_attachment,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,idempotence,1.0,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,runtime,3.2461108999996213,n_blocks=9
synthetic__two_examples_chunking_only,synthetic__two_examples,document_level,chunking_only,n_chunks,3.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,precision,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,recall,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,f1,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,math_preservation,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,answer_attachment,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,solution_attachment,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,idempotence,1.0,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,runtime,3.1993431000009878,n_blocks=9
synthetic__two_examples_full_s2,synthetic__two_examples,document_level,full_s2,n_chunks,3.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,precision,0.25,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,f1,0.4,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,answer_attachment,0.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,solution_attachment,0.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,runtime,4.4500004150904715e-05,n_blocks=9
synthetic__two_examples_legacy_or_naive_chunking,synthetic__two_examples,document_level,legacy_or_naive_chunking,n_chunks,9.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,precision,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,recall,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,f1,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,solution_attachment,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,runtime,3.4111172999982955,n_blocks=9
synthetic__two_examples_legacy_or_naive_normalization,synthetic__two_examples,document_level,legacy_or_naive_normalization,n_chunks,3.0,n_blocks=9
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,precision,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,recall,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,f1,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,math_preservation,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,idempotence,1.0,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,runtime,3.5999983083456755e-06,n_blocks=4
synthetic__no_structural_raw_s1_passthrough,synthetic__no_structural,document_level,raw_s1_passthrough,n_chunks,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,precision,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,recall,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,f1,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,math_preservation,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,idempotence,1.0,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,runtime,0.0003626000034273602,n_blocks=4
synthetic__no_structural_normalization_only,synthetic__no_structural,document_level,normalization_only,n_chunks,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,precision,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,recall,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,f1,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,math_preservation,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,idempotence,1.0,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,runtime,2.595957500001532,n_blocks=4
synthetic__no_structural_chunking_only,synthetic__no_structural,document_level,chunking_only,n_chunks,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,precision,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,recall,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,f1,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,math_preservation,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,idempotence,1.0,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,runtime,2.697874400000728,n_blocks=4
synthetic__no_structural_full_s2,synthetic__no_structural,document_level,full_s2,n_chunks,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,precision,0.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,f1,0.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,runtime,2.680000034160912e-05,n_blocks=4
synthetic__no_structural_legacy_or_naive_chunking,synthetic__no_structural,document_level,legacy_or_naive_chunking,n_chunks,4.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,precision,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,recall,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,f1,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,solution_attachment,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,runtime,2.6443343999999342,n_blocks=4
synthetic__no_structural_legacy_or_naive_normalization,synthetic__no_structural,document_level,legacy_or_naive_normalization,n_chunks,1.0,n_blocks=4
